Time,Flight,X (nm),Y (nm),LEV (ft)
10/6/2005 0:08,IAVSS,105.0625,-46.421875,5000
10/6/2005 0:08,IAVSS,104.84375,-46.53125,4900
10/6/2005 0:08,IAVSS,104.640625,-46.65625,4800
10/6/2005 0:08,IAVSS,104.4375,-46.796875,4700
10/6/2005 0:08,IAVSS,104.21875,-46.921875,4500
10/6/2005 0:08,IAVSS,104.015625,-47.046875,4400
10/6/2005 0:08,IAVSS,103.796875,-47.1875,4200
10/6/2005 0:08,IAVSS,103.578125,-47.3125,4000
10/6/2005 0:08,IAVSS,103.359375,-47.4375,3900
10/6/2005 0:08,IAVSS,103.140625,-47.578125,3800
10/6/2005 0:09,IAVSS,102.921875,-47.71875,3700
10/6/2005 0:09,IAVSS,102.6875,-47.859375,3600
10/6/2005 0:09,IAVSS,102.46875,-47.984375,3500
10/6/2005 0:09,IAVSS,102.046875,-48.265625,3400
10/6/2005 0:09,IAVSS,101.828125,-48.40625,3300
10/6/2005 0:09,IAVSS,101.625,-48.546875,3200
10/6/2005 0:09,IAVSS,101.421875,-48.671875,3100
10/6/2005 0:09,IAVSS,101.21875,-48.8125,3000
10/6/2005 0:09,IAVSS,101.015625,-48.9375,2900
10/6/2005 0:09,IAVSS,100.59375,-49.1875,2800
10/6/2005 0:09,IAVSS,100.390625,-49.3125,2700
10/6/2005 0:09,IAVSS,100.1875,-49.421875,2600
10/6/2005 0:09,IAVSS,99.984375,-49.546875,2600
10/6/2005 0:09,IAVSS,99.78125,-49.671875,2500
10/6/2005 0:10,IAVSS,99.578125,-49.765625,2500
10/6/2005 0:10,IAVSS,99.390625,-49.890625,2400
10/6/2005 0:10,IAVSS,99.1875,-50,2300
10/6/2005 0:10,IAVSS,99,-50.109375,2300
10/6/2005 0:10,IAVSS,98.8125,-50.21875,2200
10/6/2005 0:10,IAVSS,98.625,-50.34375,2200
10/6/2005 0:10,IAVSS,98.46875,-50.453125,2200
10/6/2005 0:10,IAVSS,98.3125,-50.578125,2200
10/6/2005 0:10,IAVSS,98.15625,-50.6875,2200
10/6/2005 0:10,IAVSS,98.015625,-50.796875,2100
10/6/2005 0:10,IAVSS,97.875,-50.90625,2000
10/6/2005 0:10,IAVSS,97.734375,-51.015625,1800
10/6/2005 0:10,IAVSS,97.578125,-51.125,1700
10/6/2005 0:10,IAVSS,97.4375,-51.25,1500
10/6/2005 0:11,IAVSS,97.125,-51.453125,1400
10/6/2005 0:11,IAVSS,96.984375,-51.5625,1400
10/6/2005 0:11,IAVSS,96.828125,-51.65625,1300
10/6/2005 0:11,IAVSS,96.6875,-51.765625,1300
10/6/2005 0:11,IAVSS,96.546875,-51.84375,1200
10/6/2005 0:11,IAVSS,96.40625,-51.921875,1100
10/6/2005 0:11,IAVSS,96.265625,-52,1000
10/6/2005 0:11,IAVSS,96.125,-52.078125,900
10/6/2005 0:11,IAVSS,96,-52.15625,900
10/6/2005 0:11,IAVSS,95.859375,-52.234375,800
10/6/2005 0:11,IAVSS,95.734375,-52.296875,700
10/6/2005 0:11,IAVSS,95.609375,-52.375,700
10/6/2005 0:11,IAVSS,95.484375,-52.46875,600
10/6/2005 0:11,IAVSS,95.359375,-52.546875,600
10/6/2005 0:11,IAVSS,95.234375,-52.640625,500
10/6/2005 0:12,IAVSS,94.984375,-52.8125,400
10/6/2005 0:12,IAVSS,94.84375,-52.890625,0
10/6/2005 0:12,IAVSS,94.71875,-52.984375,300
10/6/2005 0:12,IAVSS,94.59375,-53.0625,200
10/6/2005 0:12,IAVSS,94.46875,-53.140625,200
10/6/2005 0:12,IAVSS,94.34375,-53.21875,0
10/6/2005 0:12,IAVSS,94.234375,-53.28125,100
10/6/2005 0:12,IAVSS,94.125,-53.359375,100
10/6/2005 0:12,IAVSS,94,-53.421875,0
10/6/2005 0:12,IAVSS,93.890625,-53.484375,0
10/6/2005 0:12,IAVSS,93.78125,-53.53125,0
10/6/2005 0:12,IAVSS,93.671875,-53.578125,0
10/6/2005 0:12,IAVSS,93.5625,-53.640625,0
10/6/2005 2:41,I2020,105.8125,-45.6875,5100
10/6/2005 2:42,I2020,105.625,-45.8125,5000
10/6/2005 2:42,I2020,105.421875,-45.9375,4800
10/6/2005 2:42,I2020,105.234375,-46.046875,4700
10/6/2005 2:42,I2020,105.046875,-46.171875,4600
10/6/2005 2:42,I2020,104.875,-46.28125,4500
10/6/2005 2:42,I2020,104.703125,-46.40625,4500
10/6/2005 2:42,I2020,104.53125,-46.515625,4400
10/6/2005 2:42,I2020,104.1875,-46.75,4200
10/6/2005 2:42,I2020,104.015625,-46.859375,4200
10/6/2005 2:42,I2020,103.859375,-46.96875,4200
10/6/2005 2:42,I2020,103.703125,-47.078125,4200
10/6/2005 2:42,I2020,103.5625,-47.171875,4200
10/6/2005 2:42,I2020,103.421875,-47.265625,4200
10/6/2005 2:42,I2020,103.28125,-47.359375,4200
10/6/2005 2:43,I2020,103.15625,-47.453125,4100
10/6/2005 2:43,I2020,103.015625,-47.5625,4100
10/6/2005 2:43,I2020,102.875,-47.65625,4100
10/6/2005 2:43,I2020,102.71875,-47.75,4100
10/6/2005 2:43,I2020,102.578125,-47.84375,4000
10/6/2005 2:43,I2020,102.421875,-47.9375,4000
10/6/2005 2:43,I2020,102.265625,-48.046875,3900
10/6/2005 2:43,I2020,101.953125,-48.25,3800
10/6/2005 2:43,I2020,101.78125,-48.34375,3700
10/6/2005 2:43,I2020,101.609375,-48.453125,3600
10/6/2005 2:43,I2020,101.4375,-48.5625,3500
10/6/2005 2:43,I2020,101.265625,-48.6875,3400
10/6/2005 2:43,I2020,101.09375,-48.796875,3300
10/6/2005 2:43,I2020,100.921875,-48.90625,3100
10/6/2005 2:43,I2020,100.75,-49.015625,3100
10/6/2005 2:44,I2020,100.59375,-49.125,3000
10/6/2005 2:44,I2020,100.421875,-49.234375,2900
10/6/2005 2:44,I2020,100.25,-49.34375,2800
10/6/2005 2:44,I2020,100.078125,-49.453125,2700
10/6/2005 2:44,I2020,99.90625,-49.5625,2600
10/6/2005 2:44,I2020,99.75,-49.671875,2500
10/6/2005 2:44,I2020,99.609375,-49.765625,2500
10/6/2005 2:44,I2020,99.453125,-49.875,2400
10/6/2005 2:44,I2020,99.3125,-49.96875,2400
10/6/2005 2:44,I2020,99.15625,-50.078125,2300
10/6/2005 2:44,I2020,99.015625,-50.171875,2300
10/6/2005 2:44,I2020,98.875,-50.265625,2200
10/6/2005 2:44,I2020,98.75,-50.359375,2200
10/6/2005 2:44,I2020,98.609375,-50.4375,2100
10/6/2005 2:44,I2020,98.46875,-50.53125,2100
10/6/2005 2:44,I2020,98.328125,-50.609375,2000
10/6/2005 2:45,I2020,98.1875,-50.703125,1900
10/6/2005 2:45,I2020,98.0625,-50.78125,1900
10/6/2005 2:45,I2020,97.9375,-50.859375,1800
10/6/2005 2:45,I2020,97.828125,-50.9375,1700
10/6/2005 2:45,I2020,97.703125,-51.015625,1700
10/6/2005 2:45,I2020,97.59375,-51.09375,1700
10/6/2005 2:45,I2020,97.46875,-51.171875,1600
10/6/2005 2:45,I2020,97.34375,-51.25,1600
10/6/2005 2:45,I2020,97.234375,-51.328125,1500
10/6/2005 2:45,I2020,97.109375,-51.40625,1400
10/6/2005 2:45,I2020,96.984375,-51.484375,1400
10/6/2005 2:45,I2020,96.875,-51.5625,1300
10/6/2005 2:45,I2020,96.75,-51.640625,1300
10/6/2005 2:45,I2020,96.625,-51.71875,1300
10/6/2005 2:46,I2020,96.390625,-51.875,1100
10/6/2005 2:46,I2020,96.265625,-51.953125,1100
10/6/2005 2:46,I2020,96.15625,-52.03125,1100
10/6/2005 2:46,I2020,96.03125,-52.109375,1000
10/6/2005 2:46,I2020,95.796875,-52.265625,900
10/6/2005 2:46,I2020,95.6875,-52.34375,800
10/6/2005 2:46,I2020,95.5625,-52.421875,800
10/6/2005 2:46,I2020,95.453125,-52.5,700
10/6/2005 2:46,I2020,95.328125,-52.578125,700
10/6/2005 2:46,I2020,94.84375,-52.90625,500
10/6/2005 2:46,I2020,94.734375,-52.96875,500
10/6/2005 2:46,I2020,94.625,-53.046875,400
10/6/2005 2:47,I2020,94.515625,-53.125,400
10/6/2005 2:47,I2020,94.40625,-53.1875,300
10/6/2005 2:47,I2020,94.28125,-53.265625,0
10/6/2005 2:47,I2020,94.15625,-53.328125,200
10/6/2005 2:47,I2020,94.046875,-53.40625,200
10/6/2005 2:47,I2020,93.921875,-53.46875,100
10/6/2005 3:08,I2020,94.015625,-53.4375,600
10/6/2005 3:08,I2020,94.140625,-53.359375,700
10/6/2005 3:08,I2020,94.265625,-53.296875,0
10/6/2005 3:08,I2020,94.40625,-53.21875,1000
10/6/2005 3:08,I2020,94.546875,-53.140625,1100
10/6/2005 3:08,I2020,94.703125,-53.046875,1300
10/6/2005 3:08,I2020,94.859375,-52.96875,1400
10/6/2005 3:08,I2020,95.015625,-52.875,1600
10/6/2005 3:08,I2020,95.15625,-52.78125,1700
10/6/2005 3:08,I2020,95.3125,-52.6875,1900
10/6/2005 3:08,I2020,95.453125,-52.5625,2000
10/6/2005 3:08,I2020,95.5625,-52.4375,2200
10/6/2005 3:08,I2020,95.671875,-52.28125,2300
10/6/2005 3:08,I2020,95.75,-52.109375,2500
10/6/2005 3:08,I2020,95.8125,-51.921875,2600
10/6/2005 3:09,I2020,95.859375,-51.734375,2800
10/6/2005 3:09,I2020,95.875,-51.53125,2900
10/6/2005 3:09,I2020,95.84375,-51.3125,3000
10/6/2005 3:09,I2020,95.796875,-51.109375,3100
10/6/2005 3:09,I2020,95.703125,-50.890625,3200
10/6/2005 3:09,I2020,95.5625,-50.6875,3400
10/6/2005 3:09,I2020,95.421875,-50.5,3500
10/6/2005 3:09,I2020,95.25,-50.296875,3700
10/6/2005 3:09,I2020,95.078125,-50.109375,3800
10/6/2005 3:09,I2020,94.890625,-49.90625,4000
10/6/2005 3:09,I2020,94.71875,-49.703125,4200
10/6/2005 3:09,I2020,94.53125,-49.515625,4400
10/6/2005 3:09,I2020,94.34375,-49.3125,4500
10/6/2005 3:09,I2020,94.15625,-49.109375,4700
10/6/2005 3:09,I2020,93.96875,-48.90625,4800
10/6/2005 3:09,I2020,93.765625,-48.671875,5000
10/6/2005 3:10,I2020,93.546875,-48.453125,5200
10/6/2005 3:10,I2020,93.34375,-48.203125,5300
10/6/2005 3:10,I2020,93.140625,-47.984375,5500
10/6/2005 3:10,I2020,92.9375,-47.734375,5700
10/6/2005 3:10,I2020,92.71875,-47.5,5900
10/6/2005 3:10,I2020,92.515625,-47.265625,6100
10/6/2005 3:10,I2020,92.3125,-47.03125,6300
10/6/2005 3:10,I2020,92.109375,-46.796875,6500
10/6/2005 3:10,I2020,91.890625,-46.53125,6700
10/6/2005 3:10,I2020,91.6875,-46.28125,6900
10/6/2005 3:28,AZA979P,87.421875,-40.234375,6200
10/6/2005 3:28,AZA979P,87.5625,-40.375,6100
10/6/2005 3:28,AZA979P,87.71875,-40.53125,6000
10/6/2005 3:28,AZA979P,87.875,-40.671875,6000
10/6/2005 3:28,AZA979P,88.03125,-40.8125,5900
10/6/2005 3:28,AZA979P,88.171875,-40.953125,5900
10/6/2005 3:28,AZA979P,88.328125,-41.109375,5800
10/6/2005 3:28,AZA979P,88.484375,-41.25,5800
10/6/2005 3:29,AZA979P,88.640625,-41.390625,5700
10/6/2005 3:29,AZA979P,88.78125,-41.53125,5700
10/6/2005 3:29,AZA979P,88.9375,-41.671875,5600
10/6/2005 3:29,AZA979P,89.09375,-41.8125,5500
10/6/2005 3:29,AZA979P,89.234375,-41.953125,5500
10/6/2005 3:29,AZA979P,89.390625,-42.09375,5400
10/6/2005 3:29,AZA979P,89.53125,-42.25,5400
10/6/2005 3:29,AZA979P,89.6875,-42.390625,5300
10/6/2005 3:29,AZA979P,89.84375,-42.53125,5300
10/6/2005 3:29,AZA979P,89.984375,-42.671875,5200
10/6/2005 3:29,AZA979P,90.140625,-42.8125,5200
10/6/2005 3:29,AZA979P,90.296875,-42.953125,5100
10/6/2005 3:29,AZA979P,90.453125,-43.09375,5000
10/6/2005 3:29,AZA979P,90.59375,-43.234375,4900
10/6/2005 3:29,AZA979P,90.75,-43.390625,4800
10/6/2005 3:29,AZA979P,90.90625,-43.53125,4700
10/6/2005 3:30,AZA979P,91.0625,-43.6875,4600
10/6/2005 3:30,AZA979P,91.21875,-43.828125,4500
10/6/2005 3:30,AZA979P,91.375,-43.984375,4500
10/6/2005 3:30,AZA979P,91.53125,-44.140625,4400
10/6/2005 3:30,AZA979P,91.6875,-44.28125,4300
10/6/2005 3:30,AZA979P,91.84375,-44.4375,4200
10/6/2005 3:30,AZA979P,92,-44.578125,4100
10/6/2005 3:30,AZA979P,92.15625,-44.734375,4000
10/6/2005 3:30,AZA979P,92.328125,-44.890625,4000
10/6/2005 3:30,AZA979P,92.484375,-45.046875,3900
10/6/2005 3:30,AZA979P,92.640625,-45.1875,3800
10/6/2005 3:30,AZA979P,92.796875,-45.34375,3700
10/6/2005 3:30,AZA979P,92.953125,-45.5,3600
10/6/2005 3:30,AZA979P,93.125,-45.65625,3500
10/6/2005 3:30,AZA979P,93.28125,-45.8125,3400
10/6/2005 3:30,AZA979P,93.453125,-45.96875,3300
10/6/2005 3:31,AZA979P,93.625,-46.109375,3100
10/6/2005 3:31,AZA979P,93.796875,-46.265625,3000
10/6/2005 3:31,AZA979P,93.96875,-46.421875,2900
10/6/2005 3:31,AZA979P,94.15625,-46.578125,2800
10/6/2005 3:31,AZA979P,94.328125,-46.734375,2700
10/6/2005 3:31,AZA979P,94.515625,-46.890625,2700
10/6/2005 3:31,AZA979P,94.6875,-47.03125,2600
10/6/2005 3:31,AZA979P,94.875,-47.1875,2500
10/6/2005 3:31,AZA979P,95.046875,-47.34375,2500
10/6/2005 3:31,AZA979P,95.21875,-47.5,2400
10/6/2005 3:31,AZA979P,95.40625,-47.65625,2400
10/6/2005 3:31,AZA979P,95.578125,-47.8125,2300
10/6/2005 3:31,AZA979P,95.734375,-47.96875,2300
10/6/2005 3:31,AZA979P,95.890625,-48.15625,2200
10/6/2005 3:31,AZA979P,96.015625,-48.34375,2200
10/6/2005 3:32,AZA979P,96.125,-48.546875,2100
10/6/2005 3:32,AZA979P,96.21875,-48.75,2000
10/6/2005 3:32,AZA979P,96.3125,-48.9375,2000
10/6/2005 3:32,AZA979P,96.390625,-49.15625,1800
10/6/2005 3:32,AZA979P,96.453125,-49.375,1700
10/6/2005 3:32,AZA979P,96.515625,-49.578125,1700
10/6/2005 3:32,AZA979P,96.59375,-49.796875,1600
10/6/2005 3:32,AZA979P,96.65625,-50,1700
10/6/2005 3:32,AZA979P,96.71875,-50.203125,1700
10/6/2005 3:32,AZA979P,96.78125,-50.40625,1700
10/6/2005 3:32,AZA979P,96.84375,-50.609375,1800
10/6/2005 3:32,AZA979P,96.859375,-50.796875,1800
10/6/2005 3:32,AZA979P,96.890625,-50.96875,1900
10/6/2005 3:32,AZA979P,96.890625,-51.140625,1900
10/6/2005 3:32,AZA979P,96.765625,-51.4375,1700
10/6/2005 3:33,AZA979P,96.65625,-51.578125,1500
10/6/2005 3:33,AZA979P,96.546875,-51.6875,1400
10/6/2005 3:33,AZA979P,96.40625,-51.796875,1300
10/6/2005 3:33,AZA979P,96.28125,-51.90625,1200
10/6/2005 3:33,AZA979P,96.140625,-52.015625,1100
10/6/2005 3:33,AZA979P,96.015625,-52.125,1100
10/6/2005 3:33,AZA979P,95.890625,-52.21875,1000
10/6/2005 3:33,AZA979P,95.75,-52.3125,900
10/6/2005 3:33,AZA979P,95.625,-52.40625,800
10/6/2005 3:33,AZA979P,95.5,-52.5,700
10/6/2005 3:33,AZA979P,95.359375,-52.578125,700
10/6/2005 3:33,AZA979P,95.234375,-52.671875,600
10/6/2005 3:33,AZA979P,95.09375,-52.75,600
10/6/2005 3:33,AZA979P,94.96875,-52.84375,500
10/6/2005 3:33,AZA979P,94.84375,-52.921875,400
10/6/2005 3:34,AZA979P,94.71875,-53,400
10/6/2005 3:34,AZA979P,94.59375,-53.078125,300
10/6/2005 3:34,AZA979P,94.484375,-53.15625,300
10/6/2005 3:34,AZA979P,94.359375,-53.21875,200
10/6/2005 3:34,AZA979P,94.25,-53.296875,0
10/6/2005 3:34,AZA979P,94.140625,-53.359375,200
10/6/2005 3:34,AZA979P,94.03125,-53.421875,100
10/6/2005 3:34,AZA979P,93.9375,-53.484375,100
10/6/2005 3:34,AZA979P,93.84375,-53.53125,100
10/6/2005 3:34,AZA979P,93.75,-53.5625,100
10/6/2005 3:34,AZA979P,93.65625,-53.609375,0
10/6/2005 4:35,AZA1278,94.078125,-53.390625,900
10/6/2005 4:35,AZA1278,94.203125,-53.296875,1000
10/6/2005 4:35,AZA1278,94.34375,-53.203125,1200
10/6/2005 4:35,AZA1278,94.46875,-53.109375,1300
10/6/2005 4:35,AZA1278,94.59375,-53.015625,1400
10/6/2005 4:35,AZA1278,94.71875,-52.921875,1600
10/6/2005 4:35,AZA1278,94.84375,-52.84375,1700
10/6/2005 4:35,AZA1278,94.984375,-52.75,1800
10/6/2005 4:35,AZA1278,95.109375,-52.65625,2000
10/6/2005 4:35,AZA1278,95.234375,-52.546875,2100
10/6/2005 4:35,AZA1278,95.359375,-52.453125,2200
10/6/2005 4:35,AZA1278,95.5,-52.34375,2400
10/6/2005 4:35,AZA1278,95.625,-52.25,2500
10/6/2005 4:35,AZA1278,95.78125,-52.140625,2700
10/6/2005 4:35,AZA1278,95.921875,-52.03125,2900
10/6/2005 4:36,AZA1278,96.0625,-51.921875,3000
10/6/2005 4:36,AZA1278,96.171875,-51.796875,3100
10/6/2005 4:36,AZA1278,96.265625,-51.65625,3300
10/6/2005 4:36,AZA1278,96.3125,-51.484375,3400
10/6/2005 4:36,AZA1278,96.359375,-51.296875,3500
10/6/2005 4:36,AZA1278,96.34375,-51.109375,3600
10/6/2005 4:36,AZA1278,96.265625,-50.703125,3700
10/6/2005 4:36,AZA1278,96.1875,-50.5,3700
10/6/2005 4:36,AZA1278,96.078125,-50.3125,3800
10/6/2005 4:36,AZA1278,95.953125,-50.109375,3800
10/6/2005 4:36,AZA1278,95.8125,-49.921875,3900
10/6/2005 4:36,AZA1278,95.65625,-49.71875,4000
10/6/2005 4:36,AZA1278,95.515625,-49.515625,4100
10/6/2005 4:36,AZA1278,95.34375,-49.3125,4300
10/6/2005 4:36,AZA1278,95.15625,-49.109375,4400
10/6/2005 4:37,AZA1278,94.984375,-48.921875,4500
10/6/2005 4:37,AZA1278,94.796875,-48.71875,4500
10/6/2005 4:37,AZA1278,94.609375,-48.5,4600
10/6/2005 4:37,AZA1278,94.421875,-48.296875,4700
10/6/2005 4:37,AZA1278,94.21875,-48.078125,4800
10/6/2005 4:37,AZA1278,94,-47.859375,5000
10/6/2005 4:37,AZA1278,93.78125,-47.640625,5100
10/6/2005 4:37,AZA1278,93.5625,-47.421875,5300
10/6/2005 4:37,AZA1278,93.328125,-47.1875,5400
10/6/2005 4:37,AZA1278,93.09375,-46.953125,5500
10/6/2005 4:37,AZA1278,92.859375,-46.71875,5600
10/6/2005 4:37,AZA1278,92.625,-46.484375,5800
10/6/2005 4:37,AZA1278,92.390625,-46.25,5900
10/6/2005 4:37,AZA1278,92.15625,-46,6100
10/6/2005 4:37,AZA1278,91.90625,-45.75,6300
10/6/2005 4:37,AZA1278,91.671875,-45.5,6500
10/6/2005 4:38,AZA1278,91.4375,-45.234375,6700
10/6/2005 4:38,AZA1278,91.1875,-44.96875,7000
10/6/2005 4:51,AZA12X,94.25,-53.28125,700
10/6/2005 4:51,AZA12X,94.390625,-53.1875,900
10/6/2005 4:51,AZA12X,94.53125,-53.109375,1100
10/6/2005 4:51,AZA12X,94.671875,-53.015625,1200
10/6/2005 4:51,AZA12X,94.796875,-52.9375,1400
10/6/2005 4:51,AZA12X,94.9375,-52.859375,1500
10/6/2005 4:51,AZA12X,95.0625,-52.765625,1600
10/6/2005 4:51,AZA12X,95.203125,-52.671875,1700
10/6/2005 4:52,AZA12X,95.5,-52.484375,2000
10/6/2005 4:52,AZA12X,95.640625,-52.390625,2100
10/6/2005 4:52,AZA12X,95.78125,-52.296875,2200
10/6/2005 4:52,AZA12X,95.921875,-52.21875,2400
10/6/2005 4:52,AZA12X,96.0625,-52.125,2500
10/6/2005 4:52,AZA12X,96.203125,-52.03125,2600
10/6/2005 4:52,AZA12X,96.34375,-51.9375,2700
10/6/2005 4:52,AZA12X,96.640625,-51.75,3000
10/6/2005 4:52,AZA12X,96.78125,-51.65625,3100
10/6/2005 4:52,AZA12X,96.9375,-51.5625,3200
10/6/2005 4:52,AZA12X,97.078125,-51.46875,3300
10/6/2005 4:52,AZA12X,97.21875,-51.359375,3400
10/6/2005 4:52,AZA12X,97.375,-51.21875,3500
10/6/2005 4:52,AZA12X,97.515625,-51.0625,3500
10/6/2005 4:53,AZA12X,97.640625,-50.90625,3600
10/6/2005 4:53,AZA12X,97.765625,-50.734375,3700
10/6/2005 4:53,AZA12X,97.984375,-50.359375,3800
10/6/2005 4:53,AZA12X,98.078125,-50.15625,3900
10/6/2005 4:53,AZA12X,98.15625,-49.9375,3900
10/6/2005 4:53,AZA12X,98.21875,-49.703125,4000
10/6/2005 4:53,AZA12X,98.25,-49.4375,4000
10/6/2005 4:53,AZA12X,98.265625,-49.1875,4100
10/6/2005 4:53,AZA12X,98.234375,-48.90625,4200
10/6/2005 4:53,AZA12X,98.171875,-48.640625,4300
10/6/2005 4:53,AZA12X,98.09375,-48.375,4400
10/6/2005 4:53,AZA12X,98,-48.109375,4500
10/6/2005 4:53,AZA12X,97.859375,-47.84375,4600
10/6/2005 4:53,AZA12X,97.703125,-47.609375,4800
10/6/2005 4:53,AZA12X,97.515625,-47.375,5000
10/6/2005 4:54,AZA12X,97.328125,-47.15625,5200
10/6/2005 4:54,AZA12X,97.125,-46.9375,5400
10/6/2005 4:54,AZA12X,96.90625,-46.71875,5600
10/6/2005 4:54,AZA12X,96.671875,-46.546875,5800
10/6/2005 4:54,AZA12X,96.453125,-46.359375,6000
10/6/2005 4:54,ISS881,94.203125,-53.3125,1000
10/6/2005 4:54,AZA12X,96.21875,-46.1875,6200
10/6/2005 4:54,ISS881,94.328125,-53.21875,1200
10/6/2005 4:54,AZA12X,95.984375,-46,6400
10/6/2005 4:54,ISS881,94.46875,-53.140625,1300
10/6/2005 4:54,AZA12X,95.765625,-45.8125,6600
10/6/2005 4:54,ISS881,94.59375,-53.046875,1400
10/6/2005 4:54,AZA12X,95.53125,-45.625,6800
10/6/2005 4:54,ISS881,94.734375,-52.96875,1600
10/6/2005 4:54,AZA12X,95.296875,-45.453125,6900
10/6/2005 4:54,ISS881,94.859375,-52.875,1700
10/6/2005 4:54,ISS881,94.984375,-52.796875,1900
10/6/2005 4:54,ISS881,95.125,-52.703125,2000
10/6/2005 4:54,ISS881,95.265625,-52.625,2200
10/6/2005 4:54,ISS881,95.390625,-52.53125,2300
10/6/2005 4:54,ISS881,95.515625,-52.453125,2500
10/6/2005 4:55,ISS881,95.65625,-52.359375,2600
10/6/2005 4:55,ISS881,95.921875,-52.1875,2900
10/6/2005 4:55,ISS881,96.0625,-52.09375,3100
10/6/2005 4:55,ISS881,96.1875,-52.015625,3300
10/6/2005 4:55,ISS881,96.328125,-51.921875,3400
10/6/2005 4:55,ISS881,96.46875,-51.828125,3500
10/6/2005 4:55,ISS881,96.609375,-51.75,3700
10/6/2005 4:55,ISS881,96.734375,-51.65625,3800
10/6/2005 4:55,ISS881,96.875,-51.5625,4000
10/6/2005 4:55,ISS881,97.015625,-51.46875,4100
10/6/2005 4:55,ISS881,97.15625,-51.375,4100
10/6/2005 4:55,ISS881,97.3125,-51.265625,4200
10/6/2005 4:55,ISS881,97.46875,-51.15625,4300
10/6/2005 4:55,ISS881,97.625,-51.046875,4400
10/6/2005 4:55,ISS881,97.796875,-50.921875,4500
10/6/2005 4:56,ISS881,97.96875,-50.796875,4600
10/6/2005 4:56,ISS881,98.125,-50.65625,4700
10/6/2005 4:56,ISS881,98.28125,-50.515625,4800
10/6/2005 4:56,ISS881,98.390625,-50.296875,4900
10/6/2005 4:56,ISS881,98.484375,-50.0625,5000
10/6/2005 4:56,ISS881,98.515625,-49.828125,5200
10/6/2005 4:56,ISS881,98.53125,-49.59375,5300
10/6/2005 4:56,ISS881,98.515625,-49.328125,5400
10/6/2005 4:56,ISS881,98.453125,-49.078125,5500
10/6/2005 4:56,ISS881,98.328125,-48.828125,5600
10/6/2005 4:56,ISS881,98.1875,-48.59375,5700
10/6/2005 4:56,ISS881,98,-48.375,5800
10/6/2005 4:56,ISS881,97.796875,-48.1875,5900
10/6/2005 4:56,ISS881,97.546875,-48.015625,6100
10/6/2005 4:56,ISS881,97.28125,-47.890625,6200
10/6/2005 4:56,ISS881,97,-47.796875,6400
10/6/2005 4:57,ISS881,96.703125,-47.734375,6600
10/6/2005 4:57,ISS881,96.109375,-47.71875,7000
10/6/2005 5:02,AZA1280,94.171875,-53.328125,400
10/6/2005 5:02,AZA1280,94.3125,-53.234375,600
10/6/2005 5:02,AZA1280,94.46875,-53.140625,700
10/6/2005 5:02,AZA1280,94.609375,-53.0625,900
10/6/2005 5:03,AZA1280,94.75,-52.96875,1100
10/6/2005 5:03,AZA1280,94.890625,-52.875,1200
10/6/2005 5:03,AZA1280,95.046875,-52.796875,1400
10/6/2005 5:03,AZA1280,95.1875,-52.703125,1500
10/6/2005 5:03,AZA1280,95.34375,-52.625,1700
10/6/2005 5:03,AZA1280,95.5,-52.53125,1800
10/6/2005 5:03,AZA1280,95.640625,-52.453125,2000
10/6/2005 5:03,AZA1280,95.796875,-52.359375,2100
10/6/2005 5:03,AZA1280,95.953125,-52.28125,2200
10/6/2005 5:03,AZA1280,96.109375,-52.1875,2300
10/6/2005 5:03,AZA1280,96.265625,-52.109375,2500
10/6/2005 5:03,AZA1280,96.40625,-52.03125,2600
10/6/2005 5:03,AZA1280,96.5625,-51.953125,2700
10/6/2005 5:03,AZA1280,96.71875,-51.859375,2800
10/6/2005 5:03,AZA1280,96.859375,-51.78125,2900
10/6/2005 5:03,AZA1280,97.015625,-51.6875,3100
10/6/2005 5:04,AZA1280,97.171875,-51.59375,3200
10/6/2005 5:04,AZA1280,97.3125,-51.5,3300
10/6/2005 5:04,AZA1280,97.46875,-51.40625,3400
10/6/2005 5:04,AZA1280,97.609375,-51.3125,3500
10/6/2005 5:04,AZA1280,97.765625,-51.21875,3500
10/6/2005 5:04,AZA1280,97.90625,-51.09375,3600
10/6/2005 5:04,AZA1280,98.0625,-50.984375,3700
10/6/2005 5:04,AZA1280,98.21875,-50.859375,3700
10/6/2005 5:04,AZA1280,98.375,-50.75,3800
10/6/2005 5:04,AZA1280,98.515625,-50.609375,3800
10/6/2005 5:04,AZA1280,98.640625,-50.4375,3900
10/6/2005 5:04,AZA1280,98.734375,-50.21875,3900
10/6/2005 5:04,AZA1280,98.78125,-49.984375,4000
10/6/2005 5:04,AZA1280,98.8125,-49.75,4000
10/6/2005 5:04,AZA1280,98.8125,-49.515625,4100
10/6/2005 5:04,AZA1280,98.765625,-49.28125,4100
10/6/2005 5:05,AZA1280,98.671875,-49.03125,4200
10/6/2005 5:05,AZA1280,98.546875,-48.796875,4200
10/6/2005 5:05,AZA1280,98.390625,-48.578125,4300
10/6/2005 5:05,AZA1280,98.015625,-48.203125,4500
10/6/2005 5:05,AZA1280,97.78125,-48.046875,4500
10/6/2005 5:05,AZA1280,97.53125,-47.921875,4600
10/6/2005 5:05,AZA1280,97.265625,-47.828125,4700
10/6/2005 5:05,AZA1280,96.984375,-47.75,4900
10/6/2005 5:05,AZA1280,96.6875,-47.6875,5000
10/6/2005 5:05,AZA1280,96.40625,-47.609375,5200
